         471272881 function calls (457851614 primitive calls) in 1458.056 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.002    0.001 optimizer_v2.py:552(_aggregate_gradients)
      356    0.001    0.000    0.002    0.000 base_layer.py:2340(_should_cast_single_input)
      108    0.001    0.000    0.002    0.000 functional.py:335(<listcomp>)
      102    0.002    0.000    0.002    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        3    0.000    0.000    0.002    0.001 array_ops.py:2730(_constant_if_small)
      708    0.001    0.000    0.002    0.000 nested_structure_coder.py:333(do_encode)
       12    0.000    0.000    0.002    0.000 save.py:677(_verify_ops)
      560    0.001    0.000    0.002    0.000 variables.py:1132(_shared_name)
        6    0.000    0.000    0.002    0.000 figure.py:466(_set_dpi)
       12    0.000    0.000    0.002    0.000 metric_serialization.py:42(_get_serialized_attributes_internal)
      492    0.000    0.000    0.002    0.000 __init__.py:1309(_to_unmasked_float_array)
       36    0.000    0.000    0.002    0.000 uuid.py:621(uuid4)
      262    0.000    0.000    0.002    0.000 fromnumeric.py:2676(amin)
     6124    0.002    0.000    0.002    0.000 ops.py:3156(_set_control_flow_context)
        2    0.000    0.000    0.002    0.001 _axes.py:1414(plot)
        3    0.000    0.000    0.002    0.001 math_ops.py:1380(floordiv)
      122    0.001    0.000    0.002    0.000 shape_base.py:612(column_stack)
        3    0.000    0.000    0.002    0.001 math_grad.py:1304(_MulGrad)
     5664    0.002    0.000    0.002    0.000 base.py:984(_list_extra_dependencies_for_serialization)
       37    0.000    0.000    0.002    0.000 layer_utils.py:277(gather_non_trainable_weights)
  280/272    0.001    0.000    0.002    0.000 spines.py:424(get_spine_transform)
       32    0.000    0.000    0.002    0.000 fromnumeric.py:2021(clip)
        1    0.000    0.000    0.002    0.002 backend.py:1141(placeholder)
      672    0.001    0.000    0.002    0.000 auto_control_deps_utils.py:66(<listcomp>)
      384    0.001    0.000    0.002    0.000 forwardprop_util.py:34(__new__)
        1    0.000    0.000    0.002    0.002 Experiment.py:216(<listcomp>)
      504    0.000    0.000    0.001    0.000 artist.py:1006(<listcomp>)
        6    0.000    0.000    0.001    0.000 pyplot.py:600(gcf)
        2    0.000    0.000    0.001    0.001 _base.py:930(_gen_axes_spines)
       90    0.001    0.000    0.001    0.000 transforms.py:1924(rotate)
      118    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(broadcast_arrays)
       10    0.000    0.000    0.001    0.000 _base.py:945(<genexpr>)
       52    0.000    0.000    0.001    0.000 statistics.py:291(mean)
     2460    0.001    0.000    0.001    0.000 nested_structure_coder.py:280(can_encode)
        3    0.000    0.000    0.001    0.000 gen_math_ops.py:3773(floor_div)
       38    0.000    0.000    0.001    0.000 transforms.py:1960(rotate_deg_around)
       24    0.000    0.000    0.001    0.000 save.py:360(_tensor_dict_to_tensorinfo)
      408    0.000    0.000    0.001    0.000 policy.py:585(_is_convertible_to_dtype)
       64    0.001    0.000    0.001    0.000 backend_pdf.py:2328(delta)
        8    0.000    0.000    0.001    0.000 spines.py:517(linear_spine)
        2    0.000    0.000    0.001    0.001 pyplot.py:427(figure)
      134    0.001    0.000    0.001    0.000 backend_bases.py:737(__init__)
       12    0.000    0.000    0.001    0.000 patches.py:42(__init__)
       36    0.000    0.000    0.001    0.000 fromnumeric.py:42(_wrapit)
       19    0.000    0.000    0.001    0.000 genericpath.py:16(exists)
        5    0.000    0.000    0.001    0.000 layer_utils.py:197(print_layer_summary)
       48    0.000    0.000    0.001    0.000 input_spec.py:230(to_tensor_spec)
       14    0.000    0.000    0.001    0.000 backend_agg.py:125(draw_path)
       24    0.000    0.000    0.001    0.000 save.py:361(<dictcomp>)
      192    0.001    0.000    0.001    0.000 node.py:188(serialize_first_arg_tensor)
       38    0.000    0.000    0.001    0.000 backend_pdf.py:1585(writePath)
     3222    0.001    0.000    0.001    0.000 object_identity.py:78(unwrapped)
      330    0.000    0.000    0.001    0.000 transforms.py:1714(transform)
     2489    0.001    0.000    0.001    0.000 ops.py:4584(op_in_group)
       19    0.001    0.000    0.001    0.000 {built-in method posix.stat}
        2    0.000    0.000    0.001    0.001 functional.py:117(_init_graph_network)
       14    0.001    0.000    0.001    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      704    0.001    0.000    0.001    0.000 base_layer.py:2515(_call_arg_was_passed)
      682    0.001    0.000    0.001    0.000 device.py:172(is_null_merge)
       11    0.000    0.000    0.001    0.000 tensor_util.py:674(_ConstantValue)
      520    0.001    0.000    0.001    0.000 Hanabi.py:359(score)
       24    0.000    0.000    0.001    0.000 utils_impl.py:70(build_tensor_info_internal)
      100    0.001    0.000    0.001    0.000 transforms.py:669(translated)
        2    0.000    0.000    0.001    0.001 init_ops.py:111(__call__)
      576    0.000    0.000    0.001    0.000 constraints.py:285(serialize)
      986    0.001    0.000    0.001    0.000 ops.py:517(<listcomp>)
      104    0.000    0.000    0.001    0.000 transforms.py:782(from_extents)
      288    0.000    0.000    0.001    0.000 ops.py:6287(add_to_collection)
      216    0.000    0.000    0.001    0.000 artist.py:978(_update_property)
      182    0.000    0.000    0.001    0.000 font_manager.py:673(__eq__)
       24    0.000    0.000    0.001    0.000 metric_serialization.py:32(_python_properties_internal)
      422    0.000    0.000    0.001    0.000 colors.py:123(_is_nth_color)
     1937    0.001    0.000    0.001    0.000 metrics.py:247(<listcomp>)
        2    0.000    0.000    0.001    0.001 backend_bases.py:3351(new_figure_manager)
        8    0.000    0.000    0.001    0.000 spines.py:36(__init__)
      317    0.001    0.000    0.001    0.000 backend_pdf.py:96(fill)
      128    0.000    0.000    0.001    0.000 artist.py:858(_set_gc_clip)
        8    0.000    0.000    0.001    0.000 base_layer.py:2884(_init_call_fn_args)
       48    0.000    0.000    0.001    0.000 patches.py:526(_bind_draw_path_function)
3576/1272    0.001    0.000    0.001    0.000 tensor_util.py:229(_FlattenToStrings)
     5098    0.001    0.000    0.001    0.000 device_spec.py:431(to_string)
       12    0.000    0.000    0.001    0.000 __init__.py:1406(makeRecord)
       20    0.000    0.000    0.001    0.000 ops.py:5225(combined)
      338    0.000    0.000    0.001    0.000 transforms.py:1793(transform_affine)
      180    0.000    0.000    0.001    0.000 tensor_shape.py:282(merge_with)
        2    0.001    0.001    0.001    0.001 {built-in method matplotlib.ttconv.get_pdf_charprocs}
       32    0.000    0.000    0.001    0.000 {method 'clip' of 'numpy.ndarray' objects}
       52    0.000    0.000    0.001    0.000 font_manager.py:859(copy)
      588    0.001    0.000    0.001    0.000 serialized_attributes.py:171(<dictcomp>)
       26    0.000    0.000    0.001    0.000 backend_pdf.py:190(<listcomp>)
       16    0.000    0.000    0.001    0.000 tf_stack.py:105(__init__)
     2688    0.001    0.000    0.001    0.000 base.py:951(_gather_saveables_for_checkpoint)
      118    0.000    0.000    0.001    0.000 stride_tricks.py:206(broadcast_arrays)
      599    0.000    0.000    0.001    0.000 backend_pdf.py:635(write)
      276    0.001    0.000    0.001    0.000 resource_variable_ops.py:97(<listcomp>)
       12    0.001    0.000    0.001    0.000 __init__.py:251(__init__)
     3876    0.001    0.000    0.001    0.000 callbacks.py:632(on_epoch_begin)
       32    0.000    0.000    0.001    0.000 _methods.py:97(_clip)
       32    0.001    0.000    0.001    0.000 ticker.py:722(_set_order_of_magnitude)
        3    0.000    0.000    0.001    0.000 training.py:2754(write_scalar_summaries)
     1404    0.001    0.000    0.001    0.000 func_graph.py:489(<genexpr>)
      376    0.001    0.000    0.001    0.000 base_layer_utils.py:541(is_subclassed)
     2026    0.001    0.000    0.001    0.000 compile_utils.py:129(<listcomp>)
      708    0.000    0.000    0.001    0.000 base_layer.py:1240(<genexpr>)
     9550    0.001    0.000    0.001    0.000 artist.py:804(get_animated)
      368    0.001    0.000    0.001    0.000 __init__.py:882(get_siblings)
       60    0.000    0.000    0.001    0.000 save_impl.py:296(_restore_child_layer_functions)
      112    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(round_)
      134    0.000    0.000    0.001    0.000 path.py:96(__init__)
       98    0.000    0.000    0.001    0.000 axis.py:618(update_position)
        8    0.000    0.000    0.001    0.000 spines.py:226(register_axis)
      128    0.000    0.000    0.001    0.000 backend_bases.py:901(set_clip_path)
      260    0.000    0.000    0.001    0.000 text.py:824(get_unitless_position)
       32    0.000    0.000    0.001    0.000 ticker.py:2072(_validate_steps)
        8    0.000    0.000    0.001    0.000 spines.py:238(cla)
        2    0.000    0.000    0.001    0.001 gen_array_ops.py:785(broadcast_to)
       98    0.000    0.000    0.001    0.000 axis.py:501(update_position)
       16    0.000    0.000    0.001    0.000 conversion.py:109(convert)
        2    0.000    0.000    0.001    0.001 figure.py:275(__init__)
       36    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(prod)
      472    0.001    0.000    0.001    0.000 ops.py:4596(_current_control_dependencies)
      912    0.001    0.000    0.001    0.000 _collections_abc.py:879(__iter__)
        2    0.000    0.000    0.001    0.001 gen_array_ops.py:9139(size)
       48    0.000    0.000    0.001    0.000 function.py:2709(<genexpr>)
      168    0.001    0.000    0.001    0.000 base_layer.py:3005(_object_identifier)
     2988    0.001    0.000    0.001    0.000 nested_structure_coder.py:199(can_encode)
        3    0.000    0.000    0.001    0.000 summary_ops_v2.py:792(scalar)
        3    0.000    0.000    0.001    0.000 summary_ops_v2.py:739(summary_writer_function)
        3    0.000    0.000    0.001    0.000 optimizer_v2.py:826(iterations)
      672    0.001    0.000    0.001    0.000 base_layer.py:3001(_trackable_saved_model_saver)
       52    0.000    0.000    0.001    0.000 statistics.py:105(_sum)
       16    0.000    0.000    0.001    0.000 inspect.py:680(getsourcefile)
       24    0.000    0.000    0.001    0.000 saving_utils.py:270(_serialize_nested_config)
      473    0.000    0.000    0.001    0.000 backend_pdf.py:414(write)
        4    0.000    0.000    0.001    0.000 axis.py:2054(_update_offset_text_position)
       48    0.000    0.000    0.001    0.000 transforms.py:2709(get_transformed_points_and_affine)
       32    0.000    0.000    0.001    0.000 ticker.py:256(<listcomp>)
     1952    0.001    0.000    0.001    0.000 transforms.py:82(__init__)
      100    0.000    0.000    0.001    0.000 transforms.py:1972(translate)
     1031    0.001    0.000    0.001    0.000 ops.py:6625(_restore_name_scope)
      368    0.001    0.000    0.001    0.000 base_layer.py:1157(_set_training_mode)
      442    0.000    0.000    0.001    0.000 artist.py:695(set_figure)
     1478    0.001    0.000    0.001    0.000 _weakrefset.py:16(__init__)
       16    0.000    0.000    0.001    0.000 transpiler.py:384(transform_function)
      684    0.001    0.000    0.001    0.000 ops.py:5193(__exit__)
       50    0.001    0.000    0.001    0.000 function_base.py:2031(__init__)
       46    0.000    0.000    0.001    0.000 markers.py:713(_set_tickleft)
     1852    0.001    0.000    0.001    0.000 artist.py:336(pchanged)
       36    0.000    0.000    0.001    0.000 fromnumeric.py:2843(prod)
       52    0.000    0.000    0.001    0.000 transforms.py:2696(_revalidate)
     1152    0.001    0.000    0.001    0.000 auto_control_deps_utils.py:54(<listcomp>)
      576    0.000    0.000    0.001    0.000 tf_utils.py:281(_is_atomic_nested)
      112    0.000    0.000    0.001    0.000 fromnumeric.py:3590(round_)
       46    0.000    0.000    0.001    0.000 markers.py:733(_set_tickdown)
      252    0.000    0.000    0.001    0.000 {method 'max' of 'numpy.ndarray' objects}
       64    0.000    0.000    0.001    0.000 transforms.py:773(from_bounds)
      384    0.001    0.000    0.001    0.000 function.py:1430(forward)
      170    0.001    0.000    0.001    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringGetCellBoolGauge0}
      684    0.001    0.000    0.001    0.000 ops.py:5185(__enter__)
       37    0.000    0.000    0.001    0.000 backend_pdf.py:387(_writeHeader)
  310/170    0.000    0.000    0.001    0.000 _base.py:648(get_xaxis_transform)
      756    0.001    0.000    0.001    0.000 base_layer_utils.py:503(__init__)
       34    0.000    0.000    0.001    0.000 axis.py:523(_get_text1_transform)
  310/170    0.000    0.000    0.001    0.000 _base.py:724(get_yaxis_transform)
       66    0.000    0.000    0.001    0.000 backend_pdf.py:2177(new_gc)
       34    0.000    0.000    0.001    0.000 axis.py:407(_get_text1_transform)
      576    0.001    0.000    0.001    0.000 saveable_object.py:24(__init__)
     6048    0.001    0.000    0.001    0.000 data_structures.py:431(_non_append_mutation)
       69    0.001    0.000    0.001    0.000 posixpath.py:75(join)
      100    0.000    0.000    0.001    0.000 transforms.py:361(ymax)
      168    0.001    0.000    0.001    0.000 version_utils.py:125(is_v1_layer_or_model)
       38    0.000    0.000    0.001    0.000 patches.py:341(_set_facecolor)
     1092    0.001    0.000    0.001    0.000 font_manager.py:1220(<genexpr>)
        8    0.000    0.000    0.001    0.000 base_layer.py:2907(_call_fn_args)
      242    0.000    0.000    0.001    0.000 base_layer.py:2578(_get_node_attribute_at_index)
       70    0.000    0.000    0.001    0.000 backend_pdf.py:2184(__init__)
      128    0.001    0.000    0.001    0.000 ticker.py:573(__call__)
     2937    0.001    0.000    0.001    0.000 ops.py:4575(control_inputs)
      444    0.001    0.000    0.001    0.000 nested_structure_coder.py:403(do_encode)
      340    0.000    0.000    0.001    0.000 axis.py:325(_set_artist_props)
      112    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(around)
      288    0.000    0.000    0.001    0.000 tf_utils.py:187(<listcomp>)
     3003    0.001    0.000    0.001    0.000 base_layer.py:1218(name)
      410    0.000    0.000    0.001    0.000 re.py:169(match)
